date,cash,position_qty,position_avg_price,position_value,mark_price,total_equity,drawdown,margin_used,margin_available,excess_margin,maintenance_margin_required,initial_margin_required,leverage,daily_realized_pnl,daily_unrealized_pnl,lifetime_realized_pnl
2026-05-25,100000000.0,0,0.0,0.0,348.30645751953125,100000000.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26,100000000.0,0,0.0,0.0,328.4032287597656,100000000.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27,100000000.0,0,0.0,0.0,328.4032287597656,100000000.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28,100000000.0,0,0.0,0.0,328.4032287597656,100000000.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-29,100000000.0,0,0.0,0.0,332.3838806152344,100000000.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0
