Date,Close,High,Low,Open,Volume
2011-09-06,94.54032135009766,95.5354826274671,93.54516007272821,94.54032135009766,36199500
2011-09-07,96.53064727783203,98.52096990211723,94.54032465354683,96.53064727783203,95302496
2011-09-08,98.52096557617188,101.50644938151042,96.53064303927951,98.52096557617188,147739504
2011-09-09,99.51612854003906,102.50161239624023,97.52580596923828,99.51612854003906,134165000
2011-09-12,97.52581024169922,99.51613289969308,95.53548758370536,97.52581024169922,56816500
2011-09-13,97.52581024169922,99.51613289969308,96.53064891270229,97.52581024169922,34427500
2011-09-14,94.54032135009766,98.52096645957546,93.54516007272821,94.54032135009766,81563504
2011-09-15,93.54515838623047,96.53064216451442,91.5548358673745,93.54515838623047,63380000
2011-09-16,93.54515838623047,94.54031964565846,91.5548358673745,93.54515838623047,113882496
2011-09-19,89.56451416015625,93.54515923394098,89.56451416015625,89.56451416015625,42848000
2011-09-20,92.55000305175781,92.55000305175781,87.5741964360719,92.55000305175781,83913504
2011-09-21,88.5693588256836,92.55000416616375,87.57419749056355,88.5693588256836,37002000
2011-09-22,74.63710021972656,86.57903625488281,74.63710021972656,74.63710021972656,167396000
2011-09-23,73.64193725585938,78.61774382720122,67.67096937024915,73.64193725585938,90196496
2011-09-26,66.6758041381836,73.64193292874009,61.69999785921467,66.6758041381836,150107008
2011-09-27,71.651611328125,73.64193386501736,68.66612752278645,71.651611328125,122316496
2011-09-28,78.61774444580078,81.60322841209701,70.65645386901083,78.61774444580078,491689984
2011-09-29,74.63710021972656,80.60806823730469,73.64193888346354,74.63710021972656,218920496
2011-09-30,74.63710021972656,78.61774556477864,73.64193888346354,74.63710021972656,128190496
2011-10-03,68.66613006591797,72.64677528713061,66.67580745531166,68.66613006591797,117385000
2011-10-04,64.68548583984375,68.66613112229568,63.69032451923077,64.68548583984375,134313504
2011-10-05,65.68064880371094,68.66613284024325,64.68548745820016,65.68064880371094,119152496
2011-10-06,70.65644836425781,71.65160960882483,67.67096463055678,70.65644836425781,165495504
2011-10-07,69.66129302978516,75.63226100376674,68.66613170078823,69.66129302978516,132009504
2011-10-10,69.66129302978516,71.65161568777901,68.66613170078823,69.66129302978516,77413504
2011-10-11,72.64677429199219,75.63225816700557,71.65161300032106,72.64677429199219,184692496
2011-10-12,81.60322570800781,82.59838699712986,71.65161281678735,81.60322570800781,593835008
2011-10-13,78.61774444580078,85.58387370049199,77.62258312370204,78.61774444580078,395238496
2011-10-14,80.60806274414062,81.60322401258681,76.62741767035591,80.60806274414062,158964496
2011-10-17,82.598388671875,85.5838725997741,80.6080660532756,82.598388671875,314723488
2011-10-18,76.6274185180664,79.61290235643263,74.63709595915559,76.6274185180664,190755008
2011-10-19,79.61289978027344,81.60322227478026,77.6225772857666,79.61289978027344,112718000
2011-10-20,76.6274185180664,78.61774107697723,75.632257238611,76.6274185180664,51857500
2011-10-21,77.6225814819336,78.61774278298402,76.62742018088316,77.6225814819336,67607504
2011-10-24,78.61774444580078,81.60322841209701,77.62258312370204,78.61774444580078,109046000
2011-10-25,76.6274185180664,80.60806363588804,76.6274185180664,76.6274185180664,32832000
2011-10-26,77.6225814819336,78.61774278298402,75.63225887983273,77.6225814819336,50094500
2011-10-27,82.598388671875,82.598388671875,78.6177434346762,82.598388671875,179346000
2011-10-28,80.60806274414062,85.58386908637154,80.60806274414062,80.60806274414062,258475008
2011-10-31,78.61774444580078,81.60322841209701,78.61774444580078,78.61774444580078,43389000
2011-11-01,74.63710021972656,79.61290690104167,74.63710021972656,74.63710021972656,96245000
2011-11-02,78.61774444580078,79.61290576789952,71.65161519110957,78.61774444580078,110239000
2011-11-03,76.6274185180664,78.61774107697723,75.632257238611,76.6274185180664,46273000
2011-11-04,76.6274185180664,79.61290235643263,76.6274185180664,76.6274185180664,60653000
2011-11-07,76.6274185180664,78.61774107697723,75.632257238611,76.6274185180664,27566000
2011-11-08,77.6225814819336,79.61290408403445,76.62742018088316,77.6225814819336,32662500
2011-11-09,77.6225814819336,80.60806538508488,77.6225814819336,77.6225814819336,51437000
2011-11-10,76.6274185180664,77.62257979752181,74.63709595915559,76.6274185180664,67013000
2011-11-11,76.6274185180664,77.62257979752181,75.632257238611,76.6274185180664,21158500
2011-11-14,77.6225814819336,79.61290408403445,76.62742018088316,77.6225814819336,47704500
2011-11-15,77.6225814819336,78.61774278298402,76.62742018088316,77.6225814819336,7926000
2011-11-16,75.63225555419922,78.61773932607551,74.63709429690712,75.63225555419922,49384500
2011-11-17,74.63710021972656,76.62742289225261,74.63710021972656,74.63710021972656,58866000
2011-11-18,75.63225555419922,76.62741681149132,73.64193303961503,75.63225555419922,32530500
2011-11-21,72.64677429199219,75.63225816700557,72.64677429199219,72.64677429199219,33843500
2011-11-22,73.64193725585938,74.63709857012775,72.646775941591,73.64193725585938,36144000
2011-11-23,71.651611328125,73.64193386501736,71.651611328125,71.651611328125,16514000
2011-11-24,72.64677429199219,73.64193558366331,71.65161300032106,72.64677429199219,25223000
2011-11-25,69.66129302978516,72.64677701677594,68.66613170078823,69.66129302978516,38937000
2011-11-28,70.65644836425781,71.65160960882483,69.6612871196908,70.65644836425781,18938500
2011-11-29,68.66613006591797,71.65161398182744,68.66613006591797,68.66613006591797,21949000
2011-11-30,69.66129302978516,70.65645435878209,67.6709703717913,69.66129302978516,48563000
2011-12-01,69.66129302978516,69.66129302978516,69.66129302978516,69.66129302978516,0
2011-12-02,70.65644836425781,71.65160960882483,69.6612871196908,70.65644836425781,23752500
2011-12-05,69.66129302978516,70.65645435878209,69.66129302978516,69.66129302978516,21841000
2011-12-06,68.66613006591797,69.66129137122113,67.67096876061481,68.66613006591797,20763000
2011-12-07,70.65644836425781,70.65644836425781,68.6661258751238,70.65644836425781,47120500
2011-12-08,70.65644836425781,71.65160960882483,69.6612871196908,70.65644836425781,38048000
2011-12-09,69.66129302978516,70.65645435878209,68.66613170078823,69.66129302978516,19292500
2011-12-12,70.65644836425781,71.65160960882483,69.6612871196908,70.65644836425781,31135000
2011-12-13,68.66613006591797,70.65645267652428,68.66613006591797,68.66613006591797,23916500
2011-12-14,71.651611328125,72.64677259657118,68.66612752278645,71.651611328125,104800000
2011-12-15,71.651611328125,71.651611328125,69.66128879123264,71.651611328125,34261000
2011-12-16,72.64677429199219,73.64193558366331,71.65161300032106,72.64677429199219,60759500
2011-12-19,72.64677429199219,72.64677429199219,72.64677429199219,72.64677429199219,0
2011-12-20,73.64193725585938,74.63709857012775,71.65161462732263,73.64193725585938,158810496
2011-12-21,74.63710021972656,74.63710021972656,72.64677754720051,74.63710021972656,83229504
2011-12-22,83.59355163574219,85.58387429373605,73.64193834577287,83.59355163574219,818441024
2011-12-23,79.61289978027344,85.58386726379395,77.6225772857666,79.61289978027344,253033504
2011-12-27,78.61774444580078,79.61290576789952,77.62258312370204,78.61774444580078,57806500
2011-12-28,75.63225555419922,79.6129005833676,74.63709429690712,75.63225555419922,59838000
2011-12-29,77.6225814819336,77.6225814819336,74.6370975787823,77.6225814819336,77101504
2011-12-30,77.6225814819336,79.61290408403445,76.62742018088316,77.6225814819336,74948000
2012-01-02,81.60322570800781,81.60322570800781,76.62741926239758,81.60322570800781,135772496
2012-01-03,85.58386993408203,86.5790312123853,80.60806354256563,85.58386993408203,477092992
2012-01-04,83.59355163574219,87.5741969517299,82.59839030674526,83.59355163574219,241636992
2012-01-05,84.58870697021484,86.57902948716107,82.59838445326861,84.58870697021484,213226496
2012-01-06,84.58870697021484,85.58386822868796,83.59354571174173,84.58870697021484,59757500
2012-01-09,86.57903289794922,86.57903289794922,82.59838770723891,86.57903289794922,118237000
2012-01-10,88.5693588256836,89.56452016080362,85.58387482032347,88.5693588256836,296839488
2012-01-11,86.57903289794922,89.56451679098195,85.58387160027164,86.57903289794922,156354496
2012-01-12,88.5693588256836,90.55968149592367,85.58387482032347,88.5693588256836,314746496
2012-01-13,88.5693588256836,89.56452016080362,87.57419749056355,88.5693588256836,83325504
2012-01-16,87.5741958618164,89.56451849503951,86.57903454520485,87.5741958618164,73639504
2012-01-17,89.56451416015625,90.55967542860243,87.57419162326389,89.56451416015625,198958496
2012-01-18,86.57903289794922,89.56451679098195,86.57903289794922,86.57903289794922,105460496
2012-01-19,87.5741958618164,89.56451849503951,86.57903454520485,87.5741958618164,89781000
2012-01-20,85.58386993408203,89.56451504729515,85.58386993408203,85.58386993408203,62911000
2012-01-24,86.57903289794922,87.5741941956268,85.58387160027164,86.57903289794922,26538000
2012-01-25,84.58870697021484,87.57419074563418,83.59354571174173,84.58870697021484,38692500
2012-01-26,85.58386993408203,87.57419249068859,84.58870865577875,85.58386993408203,52046500
2012-01-27,85.58386993408203,86.5790312123853,84.58870865577875,85.58386993408203,45434500
2012-01-30,85.58386993408203,85.58386993408203,85.58386993408203,85.58386993408203,0
2012-01-31,83.59355163574219,85.58387429373605,82.59839030674526,83.59355163574219,34794000
2012-02-01,83.59355163574219,85.58387429373605,82.59839030674526,83.59355163574219,71046496
2012-02-02,83.59355163574219,85.58387429373605,83.59355163574219,83.59355163574219,46293000
2012-02-03,88.5693588256836,91.55484283104371,83.59355215008338,88.5693588256836,304622016
2012-02-06,86.57903289794922,89.56451679098195,84.58871030259407,86.57903289794922,167268000
2012-02-07,85.58386993408203,86.5790312123853,83.59354737747547,85.58386993408203,81854000
2012-02-08,85.58386993408203,86.5790312123853,84.58870865577875,85.58386993408203,23018500
2012-02-09,85.58386993408203,87.57419249068859,84.58870865577875,85.58386993408203,37095500
2012-02-10,82.598388671875,85.5838725997741,81.6032273625753,82.598388671875,86630496
2012-02-13,83.59355163574219,85.58387429373605,82.59839030674526,83.59355163574219,38995000
2012-02-14,82.598388671875,84.5887112904744,82.598388671875,82.598388671875,16090500
2012-02-15,84.58870697021484,84.58870697021484,82.59838445326861,84.58870697021484,25597500
2012-02-16,83.59355163574219,85.58387429373605,82.59839030674526,83.59355163574219,43235000
2012-02-17,84.58870697021484,84.58870697021484,83.59354571174173,84.58870697021484,20961000
2012-02-20,83.59355163574219,85.58387429373605,83.59355163574219,83.59355163574219,22048000
2012-02-21,84.58870697021484,85.58386822868796,83.59354571174173,84.58870697021484,63120000
2012-02-22,91.55484008789062,92.55000139319378,84.58871095076852,91.55484008789062,509435008
2012-02-23,88.5693588256836,92.55000416616375,88.5693588256836,88.5693588256836,197864992
2012-02-24,96.53064727783203,98.52096990211723,89.56451809283385,96.53064727783203,839265984
2012-02-27,96.53064727783203,98.52096990211723,94.54032465354683,96.53064727783203,285769504
2012-02-28,97.52581024169922,99.51613289969308,96.53064891270229,97.52581024169922,274805504
2012-02-29,95.53548431396484,98.52096819877625,93.54516172409058,95.53548431396484,191092000
2012-03-01,94.54032135009766,95.5354826274671,93.54516007272821,94.54032135009766,36825000
2012-03-02,95.53548431396484,95.53548431396484,93.54516172409058,95.53548431396484,63418000
2012-03-05,94.54032135009766,95.5354826274671,93.54516007272821,94.54032135009766,31499000
2012-03-06,94.54032135009766,94.54032135009766,94.54032135009766,94.54032135009766,0
2012-03-07,94.54032135009766,94.54032135009766,94.54032135009766,94.54032135009766,0
2012-03-08,91.55484008789062,93.54516269849694,91.55484008789062,91.55484008789062,27903000
2012-03-09,92.55000305175781,93.545164374895,91.55484172862063,92.55000305175781,48323500
2012-03-12,90.55967712402344,92.5499996981778,90.55967712402344,90.55967712402344,10189000
2012-03-13,91.55484008789062,92.55000139319378,90.55967878258747,91.55484008789062,56621000
2012-03-14,91.55484008789062,92.55000139319378,90.55967878258747,91.55484008789062,39824000
2012-03-15,92.55000305175781,93.545164374895,90.55968040548345,92.55000305175781,105016496
2012-03-16,90.55967712402344,92.5499996981778,90.55967712402344,90.55967712402344,45007500
2012-03-19,90.55967712402344,92.5499996981778,89.56451583694626,90.55967712402344,43122500
2012-03-20,89.56451416015625,92.5499979654948,89.56451416015625,89.56451416015625,37531000
2012-03-21,89.56451416015625,91.55483669704861,88.56935289171007,89.56451416015625,38634000
2012-03-22,89.56451416015625,90.55967542860243,88.56935289171007,89.56451416015625,55529000
2012-03-26,87.5741958618164,89.56451849503951,86.57903454520485,87.5741958618164,31425000
2012-03-27,88.5693588256836,89.56452016080362,86.5790361554435,88.5693588256836,29732500
2012-03-28,88.5693588256836,89.56452016080362,87.57419749056355,88.5693588256836,42814500
2012-03-29,89.56451416015625,90.55967542860243,87.57419162326389,89.56451416015625,58114500
2012-03-30,88.5693588256836,88.5693588256836,87.57419749056355,88.5693588256836,20037000
2012-04-02,90.55967712402344,90.55967712402344,87.5741932627919,90.55967712402344,73776000
2012-04-03,90.55967712402344,90.55967712402344,90.55967712402344,90.55967712402344,0
2012-04-04,87.5741958618164,88.56935717842795,86.57903454520485,87.5741958618164,29775000
2012-04-05,84.58870697021484,87.57419074563418,84.58870697021484,84.58870697021484,48785500
2012-04-09,83.59355163574219,84.58871296473912,81.60322897774833,83.59355163574219,54155000
2012-04-10,80.60806274414062,83.59354654947917,78.61774020724826,80.60806274414062,99125000
2012-04-11,78.61774444580078,79.61290576789952,76.62742180160329,78.61774444580078,55019000
2012-04-12,75.63225555419922,79.6129005833676,74.63709429690712,75.63225555419922,32933000
2012-04-13,76.6274185180664,77.62257979752181,75.632257238611,76.6274185180664,45264500
2012-04-16,79.61289978027344,80.60806102752686,75.63225479125977,79.61289978027344,131136000
2012-04-17,80.60806274414062,82.59838528103299,79.61290147569444,80.60806274414062,92644000
2012-04-18,79.61289978027344,81.60322227478026,78.61773853302002,79.61289978027344,36022500
2012-04-19,80.60806274414062,81.60322401258681,78.61774020724826,80.60806274414062,61655000
2012-04-20,82.598388671875,83.5935499811747,80.6080660532756,82.598388671875,112696000
2012-04-23,78.61774444580078,82.59838973419576,76.62742180160329,78.61774444580078,83465000
2012-04-24,80.60806274414062,80.60806274414062,76.62741767035591,80.60806274414062,66700500
2012-04-25,79.61289978027344,80.60806102752686,77.6225772857666,79.61289978027344,17871000
2012-04-26,77.6225814819336,79.61290408403445,76.62742018088316,77.6225814819336,25847000
2012-04-27,77.6225814819336,78.61774278298402,76.62742018088316,77.6225814819336,13701500
2012-04-30,77.6225814819336,78.61774278298402,76.62742018088316,77.6225814819336,15907000
2012-05-01,77.6225814819336,77.6225814819336,77.6225814819336,77.6225814819336,0
2012-05-02,76.6274185180664,77.62257979752181,75.632257238611,76.6274185180664,10032500
2012-05-03,75.63225555419922,76.62741681149132,73.64193303961503,75.63225555419922,29621500
2012-05-04,75.63225555419922,76.62741681149132,74.63709429690712,75.63225555419922,11225500
2012-05-07,72.64677429199219,74.63709687533444,71.65161300032106,72.64677429199219,34734500
2012-05-08,73.64193725585938,74.63709857012775,71.65161462732263,73.64193725585938,26888500
2012-05-09,71.651611328125,74.63709513346355,69.66128879123264,71.651611328125,32005500
2012-05-10,71.651611328125,72.64677259657118,70.65645005967882,71.651611328125,11391000
2012-05-11,70.65644836425781,71.65160960882483,69.6612871196908,70.65644836425781,15271000
2012-05-14,66.6758041381836,71.65161041715253,66.6758041381836,66.6758041381836,31287500
2012-05-15,65.68064880371094,66.6758101492217,63.69032611268939,65.68064880371094,43359500
2012-05-16,62.695159912109375,65.68064371744792,61.69999864366319,62.695159912109375,29631000
2012-05-21,63.69032287597656,64.6854841709137,61.700000286102295,63.69032287597656,21207000
2012-05-22,65.68064880371094,67.67097149473248,63.69032611268939,65.68064880371094,34086000
2012-05-23,63.69032287597656,65.68064546585083,63.69032287597656,63.69032287597656,11970000
2012-05-24,64.68548583984375,65.68064716045673,62.69516319861779,64.68548583984375,27977500
2012-05-25,63.69032287597656,65.68064546585083,62.69516158103943,63.69032287597656,23823000
2012-05-28,62.695159912109375,63.69032118055556,61.69999864366319,62.695159912109375,7439000
2012-05-29,63.69032287597656,63.69032287597656,61.700000286102295,63.69032287597656,16571000
2012-05-30,62.695159912109375,64.68548244900174,61.69999864366319,62.695159912109375,10904500
2012-05-31,58.714515686035156,61.69999953447762,57.719354403221,58.714515686035156,34248500
2012-06-01,57.719356536865234,60.70484049566861,56.72419521726411,57.719356536865234,17675000
2012-06-04,54.73387145996094,56.72419405850497,51.748387562144885,54.73387145996094,40680000
2012-06-05,54.73387145996094,56.72419405850497,54.73387145996094,54.73387145996094,25852000
2012-06-06,56.72419357299805,57.7193548637524,55.72903228224369,56.72419357299805,64559500
2012-06-07,55.729034423828125,58.71451841081892,55.729034423828125,55.729034423828125,53626500
2012-06-08,56.72419357299805,57.7193548637524,54.73387099148934,56.72419357299805,25425000
2012-06-11,56.72419357299805,58.71451615450675,56.72419357299805,56.72419357299805,16843500
2012-06-12,55.729034423828125,56.724195752825054,55.729034423828125,55.729034423828125,12700500
2012-06-13,55.729034423828125,55.729034423828125,54.73387309483119,55.729034423828125,8603000
2012-06-14,52.74354934692383,55.7290332722214,50.75322673005878,52.74354934692383,46472000
2012-06-15,51.74838638305664,53.73870893625113,49.75806382986215,51.74838638305664,136964992
2012-06-18,51.74838638305664,51.74838638305664,51.74838638305664,51.74838638305664,0
2012-06-19,52.74354934692383,52.74354934692383,51.7483880384913,52.74354934692383,13692000
2012-06-20,54.73387145996094,55.72903275923295,52.743548861416905,54.73387145996094,115911504
2012-06-21,54.73387145996094,57.71935535777699,54.73387145996094,54.73387145996094,106750496
2012-06-22,55.729034423828125,55.729034423828125,53.73871176583426,55.729034423828125,13347500
2012-06-25,55.729034423828125,55.729034423828125,55.729034423828125,55.729034423828125,0
2012-06-26,53.73870849609375,54.73386976453993,52.74354722764757,53.73870849609375,5721000
2012-06-27,53.73870849609375,55.729031032986114,52.74354722764757,53.73870849609375,18195500
2012-06-28,52.74354934692383,53.73871065535635,51.7483880384913,53.73871065535635,28426000
2012-06-29,53.73870849609375,53.73870849609375,51.74838595920139,52.74354722764757,10468500
2012-07-02,55.729034423828125,55.729034423828125,52.74355043683733,55.729034423828125,36481000
2012-07-03,55.729034423828125,57.71935708182198,54.73387309483119,55.729034423828125,57992500
2012-07-04,55.729034423828125,57.71935708182198,55.729034423828125,55.729034423828125,32994000
2012-07-05,54.73387145996094,55.72903275923295,54.73387145996094,54.73387145996094,5353500
2012-07-06,55.729034423828125,56.724195752825054,54.73387309483119,55.729034423828125,9108000
2012-07-09,53.73870849609375,54.73386976453993,53.73870849609375,53.73870849609375,9243000
2012-07-10,53.73870849609375,54.73386976453993,52.74354722764757,53.73870849609375,8671500
2012-07-11,53.73870849609375,54.73386976453993,52.74354722764757,53.73870849609375,6318500
2012-07-12,53.73870849609375,53.73870849609375,51.74838595920139,53.73870849609375,18683500
2012-07-13,52.74354934692383,53.73871065535635,51.7483880384913,52.74354934692383,20305500
2012-07-16,52.74354934692383,53.73871065535635,52.74354934692383,52.74354934692383,8847500
2012-07-17,52.74354934692383,53.73871065535635,52.74354934692383,52.74354934692383,5444500
2012-07-18,52.74354934692383,52.74354934692383,51.7483880384913,52.74354934692383,7169500
2012-07-19,51.74838638305664,52.743547659653885,51.74838638305664,51.74838638305664,8337500
2012-07-20,52.74354934692383,52.74354934692383,51.7483880384913,52.74354934692383,15793500
2012-07-23,50.75322723388672,51.74838855219823,50.75322723388672,50.75322723388672,8174000
2012-07-24,51.74838638305664,52.743547659653885,50.753225106459396,51.74838638305664,9210000
2012-07-25,50.75322723388672,51.74838855219823,50.75322723388672,50.75322723388672,8235000
2012-07-26,50.75322723388672,51.74838855219823,50.75322723388672,50.75322723388672,10162000
2012-07-27,51.74838638305664,51.74838638305664,50.753225106459396,51.74838638305664,5670000
2012-07-30,49.75806427001953,51.74838684082031,49.75806427001953,49.75806427001953,78174496
2012-07-31,49.75806427001953,50.753225555419924,49.75806427001953,49.75806427001953,44215000
2012-08-01,49.75806427001953,50.753225555419924,49.75806427001953,49.75806427001953,43890000
2012-08-02,49.75806427001953,50.753225555419924,49.75806427001953,49.75806427001953,10134000
2012-08-03,49.75806427001953,49.75806427001953,49.75806427001953,49.75806427001953,2616500
2012-08-06,49.75806427001953,50.753225555419924,49.75806427001953,49.75806427001953,14255500
